text,ref,Unnamed: 2,translated,source_zip_file,chrf_sentence,corpus_bleu,corpus_chrf
"Due its health benefits, it protects the brain from some mental infections and also help the brain to receive enough oxygen.","Ԑsiane saa nnepa a ԑwᴐ mu no nti, ԑbᴐ adwene no ho ban firi adwene mu nyarewa ho, na ԑsane boa ma mframa pa nso kᴐ adwene no mu.",,"{""result"":""Esiane ne nkɛntɛnso pa a ɛwɔ apɔwmuden so nti, ɛbɔ amemene ho ban fi adwenem nyarewa bi ho na ɛsan boa ma amemene nya mframa a ɛfata.""}",run1,37.35682088656767,5.584506799191252,5.572755417956656
"With the spirit of nationalism and the desire to help improve Ghana in terms of our culture, Bolingo are doing their best through three channels to let the world know how beautiful our culture is.","Ɔmampɛ honhom ne ɔpɛ a Bolingo wɔ sɛ wɔbɛboa ama Ghana atu mpɔn wɔ yɛn amammerɛ mu nti, wɔnam akwannuasa so reyɛ deɛ wɔbɛtumi biara sɛ wɔbɛma wiase nyinaa ahunu sɛdeɛ yɛn amammerɛ yɛ fɛ.",,"{""result"":""Ɔmanfo su ne ɔpɛ a yɛwɔ sɛ yɛbɛboa ama Ghana nkɔso wɔ yɛn amammerɛ mu nti, Bolingo reyɛ nea wobetumi nyinaa wɔ akwan mmiɛnsa so ama wiase no ahu sɛ yɛn amammarɛ yɛ fɛ.""}",run1,49.47892153142066,5.584506799191252,5.572755417956656
It helps in the efficiency of the human mind,Ɛboa ma onipa adwene tumi yɛ adwuma yie,,"{""result"":""Ɛboa ma nnipa adwene yɛ adwuma yiye""}",run1,59.99523706704127,5.584506799191252,5.572755417956656
"Its stands for money, loyalty, equality and power.","Ɛgyina hɔ ma sika, ɔdehyeɛ, pɛyɛ ne tumi.",,"{""result"":""Ɛkyerɛ sika, nokwaredi, pɛsɛmenkominya ne tumi.""}",run1,28.428582582262145,5.584506799191252,5.572755417956656
"At the same time, they saw ants gather around the urine after they're done.",Berɛ korɔ no ara nso wɔhunuu sɛ na ntateɛ taa bɛfam dwonsɔ no ho berɛ a wɔadwonsɔ awie no.,,"{""result"":""Bere koro no ara, wohui sɛ mmoadabi reboaboa wɔn ho ano wɔ nsã no ho bere a wɔawie no.""}",run1,31.0163602831347,5.584506799191252,5.572755417956656
Colorectal cancer can also cause this condition.,Kokoram a ɛtɔ nsono kɛseɛ no mu nso tumi kɔfa ɔhaw wei ba.,,"{""result"":""Kokoram nso betumi ama yare yi aba.""}",run1,23.110349891901688,5.584506799191252,5.572755417956656
"Towing of the V8/V6 vessels or any vessel of similar tone will be prohibited, except for trips to rural areas.","Wɔbɛbara V8/V6 ahyɛn no anaa ɛhyɛn biara a ɛnne no yɛ pɛ no twie, agye sɛ ɛyɛ akwantuo a wɔde rekɔ nkurase no nko ara.",,"{""result"":""Wɔabara hyɛn a wɔde V8/V6 anaa hyɛn foforo biara a ne su te sɛ saa no a wɔremfa wɔn nkɔ nkuraase.""}",run1,31.894324177495037,5.584506799191252,5.572755417956656
"Again, they have to cover every pit dug infront of their houses in order not to cause any accident like this again.","Bio nso, ɛsɛ sɛ wɔkata amena biara a watu wɔ afie ahodoɔ anim no nyinaa so sɛdeɛ ɛbɛyɛ a ɛnkɔfa atorɛnkyɛm a ɛtete sei biara mma bio.",,"{""result"":""Bio nso, ɛsɛ sɛ wɔkata amoa biara a wɔatu wɔ wɔn afie anim no so sɛnea ɛbɛyɛ a wɔrenyɛ akwanhyia a ɛte saa bio.""}",run1,45.47077651789024,5.584506799191252,5.572755417956656
"If we following the sweetness of the fish, we will fetch all the river Frao, we will end here our class here and continue another time","Yɛdi adwene dɛ akyi a, yɛbɛhwe asuo Frao nti, mede wo bɛsi ha na yɛatoa adesua no so berɛ foforɔ.",,"{""result"":""Sɛ yedi mpataa no dɛ akyi a, yɛbɛfa asubɔnten Frao nyinaa, yɛbɛwie yɛn adesua wɔ ha na yɛakɔ so bere foforo""}",run1,39.96878739760037,5.584506799191252,5.572755417956656
"Reading the 2023 budget, the Minister of Finance, Ken Ofori-Atta made known that GHC 44,990.00 which is equivalent to 5.6% of their salary has been apportioned to compensate workers.","Ↄsoafoɔ a Ↄhwɛ sikasɛm soɔ, Ken Ofori-Atta rekenkan 2023 sikasɛm nhyehyɛeɛ no, ɔde too dwa sɛ wɔasusu sɛ anka wɔde GHC 44,990.00 a ɛyɛ wɔn akatua no mu ɔha mu nkyɛmu 5.6 bɛpata adwumayɛfoɔ.",,"{""result"":""Bere a ɔrekenkan afe 2023 sikasɛm ho akontaabu no, Ɔman sikasɛm so Ɔmanpanyin Ken Ofori-Atta maa ɛdaa adi sɛ wɔde GHC 44,990.00 a ɛne wɔn akatua no nkyekyɛmu 5.6% ama adwumayɛfo no sɛ wɔntua wɔn ka.""}",run1,51.978062470202616,5.584506799191252,5.572755417956656
"Samuel Atuahene Antwi, a nutrition, nutrition and nutrition specialist at the Tema Metropolitan Health Directive, has warned thousands to be careful about alcohol consumption in the growth.","Samuel Atuahene Antwi a ᴐyε obi a wakwadare wᴐ aduanedie, nnuanennuro ne nnuane a εboa yεn apᴐmuden ho nsεm mu wᴐ Tema Metropolitan Health Directive de kᴐkᴐbᴐ ama apemfoᴐ sε wᴐnhwε wᴐn ho yie wᴐ nsanom ho wᴐ wᴐn nyinεm no mu.",,"{""result"":""Samuel Atuahene Antwi, a ɔyɛ aduan ho ɔbenfo wɔ Tema Metropolitan Health Directive mu no abɔ nnipa mpempem pii kɔkɔ sɛ wɔnhwɛ yiye wɔ nsã a wɔnom wɔ wɔn a wɔrenyin no ho.""}",run1,36.83214966064171,5.584506799191252,5.572755417956656
"If you cook food without adding pepper, you will not be able to taste the food properly","Wonoa aduane na woamfa mako anto mu a, worentumi nte aduane no dɛ sɛdeɛ ɛsɛ.",,"{""result"":""Sɛ wode nam sie a womfa ɛwo nka ho a, worentumi nnidi yiye ""}",run1,28.087807086943293,5.584506799191252,5.572755417956656
the research shown that 81.2% of the total population live in extreme poverty.,(81.2%) na ɛbɛdaa adi sɛ wɔdi ohia buruburoo no.,,"{""result"":""Nhwehwɛmu a wɔayɛ no daa no adi sɛ nnipa dodow a wɔwɔ hɔ no mu 81,2% da ohia ankasa mu.""}",run1,20.00284787160869,5.584506799191252,5.572755417956656
All of the various stools created for the sake of Kente are under the jurisdiction of the Gyaasehene.,Nkonnwa ahodoɔ a Asantehene ahodoɔ no bobɔ too hɔ a ɛfa kente ho no nyinaa hyɛ Gyaasehene ase.,,"{""result"":""Nneɛma a wɔasiesie ama Kente nyinaa wɔ Gyaasehene mmara ase.""}",run1,24.90454938672215,5.584506799191252,5.572755417956656
Then it causes the person to behave as if that incident is happening to him again.,Afei εma nnipa no da suban bi adi te sε deε saa asεm no resane ato no no.,,"{""result"":""Afei ɛma onipa no yɛ ne ho sɛnea nea esii no resan asi no.""}",run1,28.997357746663297,5.584506799191252,5.572755417956656
"In the past, our ancestors used knives and axes to cultivate their lands","Kane no, na yɛn nananom de sekan ne nsɔ na ɛpam wɔn nsase yɛ mu nnwuma.",,"{""result"":""Tete no, na yɛn nananom de sekan ne sekan yɛ adwuma wɔ wɔn asase so""}",run1,51.839652034486775,5.584506799191252,5.572755417956656
"The ability of a person to learn, feel and keep things in mind are all based on the functions of the brain.","Obi adenim, n'atenka, ne nsɛm a ɛka ne tirim nyinaa gyina adwene no dwumadie so.",,"{""result"":""Onipa tumi sua ade, te nka na ɔkae nneɛma nyinaa gyina amemene no dwumadi so.""}",run1,44.00187310508235,5.584506799191252,5.572755417956656
"Interesting game, pay for itself",Ago pa tua ne ho ka.,,"{""result"":""Agoru a ɛyɛ anigye, na ɛboa ankasa ""}",run1,15.159771090618444,5.584506799191252,5.572755417956656
"If we can take action for ourselves to plant trees, stop burning indiscriminate fires, and these companies find a way to manage the smoke from the industry, and stop slaughtering animals for farmers to also return to the old way of farming, the airborne diseases, the diseases of the lungs and the diseases of the stomach would have been stopped or measured..","Sε yεbεtumi akentene yεn ho adua nnua, agyae anidaho gyahyehyeε, na nnwumakuo yi apε kwan bi afa so ahwε ntutuo a εfiri nnwuma no mu reba no ho dwuma adi, na yεagyae mmoakum basabasa ama akuafoᴐ nso asane akᴐfa ᴐkwan a na wᴐnam so yε kua dada no a, anka mfama mu nyarewa, aherawa mu nyarewa ne yafunu mu nyarewa to antwa koraa a, εbεsusu.",,"{""result"":""Sɛ yɛn ankasa betumi ayɛ ho biribi de dua nnua, agyae ogya a wɔhyew no nyiyim so, na saa nnwumakuw yi ahu ɔkwan a wɔbɛfa so adi wusiw a efi adwumakuw no mu so, ne mmoa a wokum wɔn no so na ama akuafo asan akɔ wɔn dedaw mu a, anka wobetumi asiw yare a ewim de ba, ayare a efi ntini mu ne ɔyare a efi mpum mu no ano anaa wɔasiw ano.""}",run1,33.824282288892796,5.584506799191252,5.572755417956656
Opemso Destruction Tutu I was the ruler of Asanteman at that time.,Ɔpemsoɔ Ɔsɛe Tutu I na na ɔdi Asanteman so saa berɛ no.,,"{""result"":""Opemso Destruction Tutu I na na ɔyɛ Asanteman sodifo saa bere no.""}",run1,53.220631513277375,5.584506799191252,5.572755417956656
These energy drinks help in reducing the body fat in a healthy manner.,Saa ahoɔdennuro yi boa ma nipadua no mu sradeɛ no so te wɔ ɔkwan a ɛfata so.,,"{""result"":""Saa ahoɔdennom yi boa ma nipadua mu srade so tew wɔ ɔkwan a eye so.""}",run1,58.29389012326418,5.584506799191252,5.572755417956656
