ref,text
"When they got there, Jesus was told that Simon's mother-in-law was sick in bed with fever.","Bu kɔ juuri awuru n nu ni, na ba se Yesu ka Simon sibara la má i ŋu, yakɔkɔ abo i, i da sɔrɔ."
"That evening after sunset, all who were sick or had demons in them were brought to Jesus.","Nyini cɛɛn n naasɔ, dika bibiri saŋga, na minɛm afa tukpaki­fɔm kɛrɛ ni minɛm bo ajinim wo bu ŋu n aba Yesu dɔ."
"In fact, the whole town gathered around the door of the house.",Na miɛ n nu jama n kɛrɛ aba atiɛn bu nɔɔ i dɔ anuŋgbere n nu.
"Jesus healed all kinds of terrible diseases and forced out a lot of demons. But the demons knew who he was, and he did not let them speak.","Na wɔ tuntun tukpaki barasu barasu­fɔm beberebe, na ba nya laifiɛ, na wɔ fɔn ayi ajinim gusu beberebe. Wɔ du má su na ajinim n jɔjɔ, dama bu si i sa. Kabo Yesu kaanri Nyɛmɛ jɔrɛ Galili awɔrɛ n nu ni"
"Very early the next morning before daylight, Jesus got up and went to a place where he could be alone and pray.","Na alecin akɔnyuma ciciri su, na Yesu ayasu afite akɔ dede awɔrɛ be nu i ŋgumi, na wɔ kɔ asere Nyɛmɛ."
Simon and the others started looking for him.,Na Simon ni i beŋgum akɔ i niɛniɛ.
"Then Jesus went to their synagogues everywhere in Galilee, where he preached and forced out demons. Jesus Heals a Man (Matthew","Na wɔ bara ayɛ Galili awɔrɛ n kɛrɛ nu, sukan Nyɛmɛ jɔrɛ bu tiɛntiɛn­bunɔɔ sɔɔm n nu, ye i fɔn yi ajinim minɛm ŋu a. Kabo Yesu tuntuunri koko­fɔ be ni"
"At once the man's leprosy disappeared, and he was well.",Na kokobi n akaba ayaki sɔnɔ n na wɔ nya laifiɛ.
"After Jesus strictly warned the man, he sent him on his way.","Na Yesu ama i atin ka i kɔ, na wɔ bɔbɔ i"
"He said, “Don't tell anyone about this. Just go and show the priest that you are well. Then take a gift to the temple as Moses commanded, and everyone will know that you have been healed.”","ase i ka, “Má a se ka a se be ahin jɔrɛ ni, ama, kɔ na a kɔ fa u ŋu kere Nyɛmɛ sa­yoo­wa dɔŋgu­yo­fɔ ni, na a kɔ yo yoo­wa n bo Moyisi yo kereeri dawa­fɔm ni, dama nyini kere minɛm ka a nya u ŋu a.”"
"The man talked about it so much and told so many people, that Jesus could no longer go openly into a town. He had to stay away from the towns, but people still came to him from everywhere.","Ama, na wɔ kɔ abo ndoori, na labari n abara ayɛ deke n kɛrɛ, nyini ti, Yesu akoro ayi má i ŋu fofoe nu miɛm be nu kun, i fiɛɛri i ŋu ahɛmɛ wɔ, na minɛ afite awɔrɛ n kɛrɛ nu aba i dɔ."
It was during the time of Abiathar the high priest. David went into the house of God and ate the sacred loaves of bread that only priests are allowed to eat. He also gave some to his followers.”,"Nyini saŋga Abiyata yo ti Nyɛmɛ sa­yoo­wa dɔŋgu­yo­fɔm kɛrɛ kpiɛn n a. Ahɔɛ n ti, na Fɛmɛ Davidi akɔ awura Nyɛmɛ Seree­biri Awuru n nu, na wɔ di kpɔnɔ n bo ba fa ama Nyɛmɛ ni, na wɔ ma i minɛm be. Ama, am si ka ya dɛɛ atin n su, Nyɛmɛ sa­yoo­wa dɔŋgu­yo­fɔm ŋgumi di nyini kpɔnɔ n a.”"
Then so many of them came to the house that there wasn't even standing room left in front of the door. Jesus was still teaching,"na minɛ atiɛn bu nɔɔ i dɔ agaya haari fofoe anya má anɔ n bo bu fa wura sɔɔ n nu mmɔɔ, na Yesu akan Nyɛmɛ jɔrɛ sukere bu."
"when four people came up, carrying a man on a mat because he could not walk.","I wo bu kere su ni, na minɛ nbem aba i dɔ, bu nu minɛ nna sɔ sɔnɔ bo i saam ni i jaam awu."
"But because of the crowd, they could not get him to Jesus. So they made a hole in the roof above him and let the man down in front of everyone.","Jama n sunnuuri sɔ n dɛɛ ti, ba koro anya má fofoe bo bu fa sɔnɔ n dodo Yesu, na ba fiiti sɔɔ n bo Yesu wo nu n aŋgoro buekun, na ba fa i ni i dasu n kɛrɛ acɔɔndi afa i ada sɔɔ n nu."
“Why would he say such a thing? He must think he is God! Only God can forgive sins.”,"“Ahin sɔnɔ n la atin bɔnɔ ye i jɔjɔ wura Nyɛmɛ ŋgasi nu sɔ a? Be wo má bɛrɛ bo i koro fa minɛm satiɛ ni bu ŋgasi ce, sin Nyɛmɛ ŋu.”"
"I will show you that the Son of Man has the right to forgive sins here on earth.” So Jesus said to the man,","M kére am ka mini Adamande Wa n la yiko durunya n nu bo m fa minɛm satiɛ ni bu ŋgasi ce bu.” Na wɔ se sɔnɔ n ka,"
“Get up! Pick up your mat and go on home.”,"“Wɔrɔ, yasu fa u dasu n na a kɔ awuru.”"
"Once again, Jesus went to the shore of Lake Galilee. A large crowd gathered around him, and he taught them.","Na Yesu akaaki akpie i nyi akɔ Galili kunma kpiri n nɔɔ su, na jama beberebe akɔ atiɛn bu nɔɔ i dɔ, na wɔ kan Nyɛmɛ jɔrɛ akere bu."
"Jesus finished by saying, “People were not made for the good of the Sabbath. The Sabbath was made for the good of people.","Na Yesu akaaki ase bu ka, “Adamande dɛɛ ti ye Nyɛmɛ yiiri Ŋumi­yi cɛɛn n a, má Ŋumi­yi cɛɛn n dɛɛ ti ye Nyɛmɛ yiiri adamande a."
"Later, Jesus and his disciples were having dinner at Levi's house. Many tax collectors and other sinners had become followers of Jesus, and they were also guests at the dinner.","Na Yesu akɔ Levi dika ka i kɔ di diire. Na satiɛ­yo­fɔm, ni lampo­de­fɔm beberebe asu i su. Diire n dii­biri dɔ ni, na bu dɔŋgu aba atana Yesu ni i susu­fɔm n dɔ, na ba saŋga adi diire."
"Some of the teachers of the Law of Moses were Pharisees, and they saw Jesus eating with sinners and tax collectors. So they asked his disciples, “Why does he eat with tax collectors and sinners?”","Na Nyɛmɛ nɔaniɛ kere­fɔ nbem bo bu su Farasi­fɔm dɛɛ atin su ni, aŋu ka Yesu ni satiɛ­yo­fɔm, ni lampo­de­fɔm tana sudi diire, na ba bisa i susu­fɔm ni ka, “Nzu ti ye Yesu ni lampo­de­fɔm, ni satiɛ­yo­fɔm saŋga di diire a?”"
"The followers of John the Baptist and the Pharisees often went without eating. Some people came and asked Jesus, “Why do the followers of John and those of the Pharisees often go without eating, while your disciples never do?”","Cɛɛn be na Yohane dɛɛ susu­fɔm ni Farasi­fɔm sucici bu nɔɔ, na minɛ nbem aba na ba bisa Yesu ka, “Nzu ti ye Yohane susu­fɔm ni Farasi­fɔm dɛɛ susu­fɔm cici bu nɔɔ, ye u dɛɛm bɛrɛ cici má?”"
But the time will come when he will be taken from them. Then they will go without eating.,"Ama, saŋga suba bo bu bá yi konyafan n fite bu nu, nyini saŋga n ye bu nyá cici bu nɔɔ a.”"
No one patches old clothes by sewing on a piece of new cloth. The new piece would shrink and tear a bigger hole.,"Na Yesu akaaki ase ka, “Be koro fa má sanvuin fɔfɔrɛ kpa tɔ má tani dawa kunma, nzɛn i yoori sɔ, sanvuin fɔfɔrɛ ni sɔ́n tani dawa n wɔ, na i téke i kunma n agaya buka su."
"No one pours new wine into old wineskins. The wine would swell and burst the old skins. Then the wine would be lost, and the skins would be ruined. New wine must be put into new wineskins. A Question about the Sabbath (Matthew","I kaaki ti sɔ ɔ bekun ka be koro fa má nzan nyii­wa faŋga­fɔ gɔ má dundu dawa bɛbɛtɛ nu, nzɛn i yoori sɔ, dundu ni tíɛ wɔ, na i ká ŋgbɛɛn, na nzan n kɛrɛ sóŋgi. Ama, i ti ye ni ka bu fá nzan nyii­wa faŋga­fɔ gɔ dundu fɔfɔrɛ bii­wa nu.” Kabo Yesu jɔjɔ fa kɔɔri Ŋumi­yi cɛɛn n jɔrɛ ni"
One Sabbath Jesus and his disciples were walking through some wheat fields. His disciples were picking grains of wheat as they went along.,"Yuda­fɔm Ŋumi­yi cɛɛn be, na Yesu ni i susu­fɔm ni sunati sin alɛ­mbaa fie be nu, na i susu­fɔm n abubu be akpɛsɛ."
"Some Pharisees asked Jesus, “Why are your disciples picking grain on the Sabbath? They are not supposed to do that!”","Na Farasi­fɔm n ase i ka, “Niɛ fɛn. Nzu ti ye u susu­fɔm ni suyo sɔ a? Nyɛmɛ nɔaniɛ kpamaa­wa n kere ka má be yo sɔ, Ŋumi­yi cɛɛn ni.”"
"Jesus answered, “Haven't you read what David did when he and his followers were hungry and in need?","Na wɔ bɔ bu nu ka, “Am nya kan má Nyɛmɛ Jɔrɛ Kadasi n nu, kabo Fɛmɛ Davidi yo yoori saŋga bo i ni i minɛm miɛɛri diire busu n wɔ, nzɛn sɛ?"
So the Son of Man is Lord over the Sabbath.”,"Nyini ti, Ŋumi­yi cɛɛn ni mmɔɔ, mini Adamande Wa ni ti i Mibiɛ a.”"
"The Pharisees wanted to accuse Jesus of doing something wrong, and they kept watching to see if Jesus would heal him on the Sabbath.","Na minɛm bo bu wo dɔ n atu bu nyu­mbaa aniɛ Yesu, na bu niɛ ka i túntun asaa fuin n Ŋumi­yi cɛɛn ni, nzɛn i túntun má i, adena bu sɔ́ i ŋgɛɛ na bu járaki i ka wɔ saaki Ŋumi­yi cɛɛn n ciire ni."
Jesus told the man to stand up where everyone could see him.,"Na Yesu ase asaa fuin n ka, “Ba jina afiɛn fɛn.”"
"Jesus was angry as he looked around at the people. Yet he felt sorry for them because they were so stubborn. Then he told the man, “Stretch out your hand.” He did, and his bad hand was healed.","Na Yesu aniɛ bu nyunu abara ayɛ, na wɔ fa yaa bu ŋu, na i ahore asaaki fa kɔ bu atii kekere n dɛɛ ti, na wɔ se sɔnɔ n ka, “Teŋge u saa ni.” Na wɔ teŋge i saa ni, na wɔ yo faŋga bekun."
"Jesus led his disciples down to the shore of the lake. Large crowds followed him from Galilee, Judea,","Nyini sin na Yesu ni i susu­fɔm n afite akɔ kunma kpiri n nɔɔ su, na jama beberebe afite Galili awɔrɛ n nu asu i su. Nbem gusu fiteeri Yudiya dɛɛ awɔrɛ n nu,"
"Simon was one of the twelve, and Jesus named him Peter.","I jaramasa buru ni nnyɔm ni bo i yiiri bu n la Simon bo Yesu tuunri i duma ka Petoro ni,"
"Jesus decided to ask some of his disciples to go up on a mountain with him, and they went.","Na Yesu afun akɔ buka be su, na wɔ fere minɛ n bo i koroori ka bu ba i dɔ ni, na ba ba i dɔ."
"There were also James and John, the two sons of Zebedee. Jesus called them Boanerges, which means “Thunderbolts.”","ni Yakobo ni i niɛma Yohane, bo bu si la Zɛbɛdi na Yesu kaaki tuunri bu duma ka Bowanaje, i bu la ka bu tiɛntiɛn agaya ka nzue wɔ."
"Andrew, Philip, Bartholomew, Matthew, Thomas, James son of Alphaeus, and Thaddaeus were also apostles. The others were Simon, known as the Eager One,","Bu nbem gusu la Andere, ni Filipu, ni Batolomeyo, ni Matio, ni Tomasi, ni Yakobo bo i si la Alafeyo ni, ni Tadayɔ, ni Simon bo i tu ŋgoni fa kɔ i asiɛn su ni,"
"Some teachers of the Law of Moses came from Jerusalem and said, “This man is under the power of Beelzebul, the ruler of demons! He is even forcing out demons with the help of Beelzebul.”","Na Yuda­fɔm Nyɛmɛ nɔaniɛ kere­fɔm bo bu fiteeri Yɛrusalem miɛ kpiri n nu n ase ka, “Bɛlazɛbuli bo i ti ajinim kɛrɛ dɛɛ fɛmɛ ni, wo i ŋu a.” Na ba kaaki ase ka, “Yiri ajinim kɛrɛ fɛmɛ ni ma i yiko ye i koro fɔn yi ajinim n a.”"
"The crowd sitting around Jesus told him, “Your mother and your brothers and sisters are outside and want to see you.”","Na jama beberebe atana abara ayɛ yiri Yesu na ba se i ka, “Ti fɛn. U ni, ni u niɛmam wo dasin koro u.”"
Jesus told the people to gather around him. Then he spoke to them in riddles and said: How can Satan force himself out?,"Bu seeri sɔ ni, na Yesu afere bu, na wɔ bo bu miɛɛnu. I ŋa, “Sitana koro yo sɛ fɔn yi i dɛɛ ajinim minɛm ŋu a?"
"Jesus went back home, and once again such a large crowd gathered that there was no chance even to eat.","Na Yesu akɔ awuru, na jama aba atiɛn bu nɔɔ bekun bo i ni i susu­fɔm n akoro anya má tana bo bu di diire mmɔɔ."
A nation whose people fight each other won't last very long.,"Ya fa i ka, nzɛn fɛmɛya nya kpakpaakiiri nu wieeri, nyini fɛmɛya ni kóro jina a? Ai, i kóro jina má."
"How can anyone break into the house of a strong man and steal his things, unless he first ties up the strong man? Then he can take everything.","Be koro wura má sɔnɔ faŋga­fɔ dika na i fin i neŋge, má ka wɔ tara i faŋga acin i nyama ka, ye i nya koro fin i neŋge n bo i wo awuru n nu a.”"
"I promise you that any of the sinful things you say or do can be forgiven, no matter how terrible those things are.","Na Yesu akaaki ase ka, “M suse am nahɔrɛ wɔ lɛɛ ka, Nyɛmɛ koro fa minɛm satiɛ kɛrɛ fa ce bu, haari fa kɔ saŋga jɔrɛ ŋgbɛɛn­ŋgbɛɛn kɛrɛ bo bu jɔjɔɔri i fa kɔ Nyɛmɛ dɔ,"
"But if you speak against the Holy Spirit, you can never be forgiven. That sin will be held against you forever.","ama, sɔnɔ kɛrɛ bo i jɔjɔ wuraari Awiɛwiɛ Casi ni ŋgasi nu, Nyɛmɛ fá má i mi ŋgasi ce má i, dama i mi ayo satiɛ bo i la má awieeri lɛɛ.”"
Jesus said this because the people were saying that he had an evil spirit in him. Jesus' Mother and Brothers (Matthew,"Deke bo i ti na Yesu seeri sɔ n la ka, bɛrɛ Nyɛmɛ nɔaniɛ kere­fɔm ni, bu ŋa ajini wo i ŋu a. Minɛm bo bu ti Yesu ni, ni i ninbaam nahɔrɛ su n jɔrɛ"
Jesus' mother and brothers came and stood outside. Then they sent someone with a message for him to come out to them.,"Na Yesu ni, ni i niɛmam aba i dɔ awuru n bo i wo nu ni, na ba ka ajina dasin asunma ka bu fere i."
"Jesus asked, “Who is my mother and who are my brothers?”","Na wɔ se bu ka, “Am ma m kere am bo bu ti m ni, ni m niɛmam.”"
"Then he looked at the people sitting around him and said, “Here are my mother and my brothers.","Na wɔ niɛ abara ayɛ minɛm bo bu tana bara yɛɛri i ni, na wɔ se bu ka, “Am niɛ. M ni, ni m niɛmam n yaa."
Anyone who obeys God is my brother or sister or mother.”,"Sɔnɔ kɛrɛ bo i yo Nyɛmɛ sa koroo­wa, yiri ti m siwa, ni m niwa, ni m ni a.”"
"The next time Jesus taught beside Lake Galilee, a big crowd gathered. It was so large that he had to sit in a boat out on the lake, while the people stood on the shore.","Na Yesu akaaki akɔ Galili kunma kpiri n nɔɔ su, na wɔ bo i bu sukere minɛm Nyɛmɛ jɔrɛ, na jama beberebe atiɛn bu nɔɔ i dɔ. Jama n sunnuuri beberebe n dɛɛ ti, na wɔ wura lee nu atana nzue n nu, na jama n kɛrɛ atiɛn bu nɔɔ fa dodo nzue n nɔɔ su."
"While the farmer was scattering the seed, some of it fell along the road and was eaten by birds.","Saŋga bo i wo sandi su ni, na alɛ­mbaam nbem atɔtɔ atin n nɔɔ, na anumam aba atambu bu ami."
"He used stories to teach them many things, and this is part of what he taught:","Na wɔ bo miɛɛnu, na wɔ kere bu dekem beberebe. I ŋa,"
Now listen! A farmer went out to scatter seed in a field.,"“Am ti fɛn. Dɔdɔɔri­fɔ be yo fiteeri sɔ ɔ, ka i kɔ sandi alɛ­mbaa."
"Other seeds fell on thin, rocky ground and quickly started growing because the soil wasn't very deep.","Na nbem atɔtɔ tiɛka su, deke bo fa sunnu má ni, na fa sunnu má n dɛɛ ti, na wɔ cɛ má, na wɔ fi,"
"But when the sun came up, the plants were scorched and dried up, because they did not have deep roots.","ama, saŋga bo wiɛ ba fiteeri agaya ni, na wɔ waandi, dama bunlui n akpama abi má n dɛɛ ti."
Some other seeds fell where thornbushes grew up and choked out the plants. So they did not produce any grain.,"Na alɛ­mbaa ni nbem atɔtɔ lɔlɔɛ nu, na lɔlɔɛ n anyi akata i ŋu, nyini ti, wɔ koro awura má mbaa."
"When Jesus was alone with the twelve apostles and some others, they asked him about these stories.","Na saŋga bo i kaari i ni i susu­fɔ buru ni nnyɔm ni, ni minɛm bo bu wo i dɔ saŋga kɛrɛ ni, na ba bisa i nyini miɛɛnu n bu."
"But they don't have roots, and they don't last very long. As soon as life gets hard or the message gets them in trouble, they give up.","ama, i da má bu ahore su. Bu kaaki ti ka alɛ­mbaa n bo i bunlui akpama abi má n wɔ. I woori bu dɔ kaan sɔ na nzɛn wahara, wara kekereke be ba tuuri bu fa kɔ bu nyɛmɛsu n su, a ŋu ka ba fa ati."
"The reason is, “These people will look and look, but never see. They will listen and listen, but never understand. If they did, they would turn to God and be forgiven.” Jesus Explains the Story about the Farmer (Matthew","adena i yó kabo ba kɛrɛ i Nyɛmɛ Jɔrɛ Kadasi n nu ni, ka, ‘Bu níɛ ni nahɔrɛ su, ama, bu ŋú má pui. Bu só bu sui ni nahɔrɛ su, ama, bu tí má deke n bo bu so bu sui ka bu ti i n bu, dama nzɛn má bu tiiri i bu, má bu káaki bu wo wɔ, na Nyɛmɛ fá bu satiɛ ce bu.’” Kabo Yesu kereeri miɛɛnu n bu ni"
The seeds that fell along the road are the people who hear the message. But Satan soon comes and snatches it away from them.,"Minɛ nbem de Nyɛmɛ nɔaniɛ n kabo alɛ­mbaa n tɔtɔɔri atin n nɔɔ n wɔ. Bu nya tiiri Nyɛmɛ nɔaniɛ n na bu de i, i cɛ má, na Sitana bá yi nɔaniɛ n fite bu ahore su, a ŋu ka bu wara afi i sa."
What the farmer is spreading is really the message about the kingdom.,"Ahin miɛɛnu n bu la ka, dɔdɔɔri­fɔ n ti ka sɔnɔ n bo i kan Nyɛmɛ jɔrɛ n wɔ."
Jesus also said: You don't light a lamp and put it under a clay pot or under a bed. Don't you put a lamp on a lampstand?,"Na Yesu abisa bu ka, “Am nya ŋu ka sɔnɔ be aso fitana su na i fa gaŋga butu su, nzɛn má nyini i fa kɔ se gado bu? I fa taka deke su aŋgoro wɔ bo sɔnɔ kɛrɛ koro ŋu i, má sɔ?"
Again Jesus said: God's kingdom is like what happens when a farmer scatters seed in a field.,"Na wɔ kaaki ase bu ka, “Nyɛmɛ fɛmɛya n ti ka kabo dɔdɔɔri­fɔ be kɔ sandi alɛ­mbaa i fiesu n wɔ. I dɛɛ la ka i sandi wɔ,"
It is the ground that makes the seeds sprout and grow into plants that produce grain.,"Asiɛn n buka alɛ­mbaa n ye i fi a. I nya fi wieeri, na i nyi, na i nyinsɛ, na i wɔrɔ, na i nya bi mbaa."
"Then when harvest season comes and the grain is ripe, the farmer cuts it with a sickle. A Mustard Seed (Matthew","Alɛ­mbaa n ba bi ni, i kpiɛ saŋga lɛɛ, na i kpiɛ i.” Alɛ­mbaa kaan be jɔrɛ"
It is like what happens when a mustard seed is planted in the ground. It is the smallest seed in all the world.,I ti ka nyɛm mbaa bo bu dɔ i wɔ. Yiri ti alɛ­mbaa n kɛrɛ kaan durunya n nu a.
"But once it is planted, it grows larger than any garden plant. It even puts out branches that are big enough for birds to nest in its shade. The Reason for Teaching with Stories (Matthew","Ama, bu nya ba dɔɔri i na i fiiri, i tara toro nyawam n kɛrɛ bambaka, i koro nyi na i tɛtɛrɛki asa­mbaa asa­mbaa bo anumam koro yo bu tiɛɛrim nu.”"
"He did not tell them anything without using stories. But when he was alone with his disciples, he explained everything to them. A Storm (Matthew","Jama n nya woori i dɔ, i se má bu pui, má ka miɛɛnu ye i bo bu a, ama, i ba kaari i ni i susu­fɔm ni, na i nya yi i bu kɛrɛ kere bu. Kabo Yesu kereeri ka i la yiko tara aŋuma ni nzue ni"
"That evening, Jesus said to his disciples, “Let's cross to the east side.”","Nyini cɛɛn n naasɔ saŋga, na Yesu ase i susu­fɔm n ka, “Am ma ya kpiɛ kɔ kunma kpiri n buekun dɔ.”"
"Jesus used many other stories when he spoke to the people, and he taught them as much as they could understand.","Na Yesu afa nyini miɛɛnu n ni miɛɛnu nyiŋgam beberebe akan Nyɛmɛ jɔrɛ akere bu, kabo sɔnɔ kɛrɛ koro ti i bu barasu."
"So they left the crowd, and his disciples started across the lake with him in the boat. Some other boats followed along.","Na i susu­fɔm n acin ayaki jama ni, na ba ba awura lee n bo Yesu wo nu n nu, na ba kɔ. Na nbem gusu afa lee nbem na ba su i su."
"Suddenly a storm struck the lake. Waves started splashing into the boat, and it was about to sink.","Na aŋuma bambaka be ayasu, na i subo nzue gɔ lee n nu. Má lee ni suyi ni nzue wɔ."
"Jesus was in the back of the boat with his head on a pillow, and he was asleep. His disciples woke him and said, “Teacher, don't you care that we're about to drown?”","Nyini saŋga ni, Yesu afa piti asɔn i tii, ye i wo daafiri su lee n sin, na ba ba ateŋge i ase i ka, “Ya Kere­fɔ, nzɛn ya suwu, u cɛcɛ wo má ya nu fan?”"
"Jesus got up and ordered the wind and the waves to be quiet. The wind stopped, and everything was calm.","Na wɔ yasu na wɔ tiɛn aŋuma n ŋu, na wɔ se nzue n ka, “Da surum.” Na aŋuma n atara, na dika n kɛrɛ atara jum."
"Jesus asked his disciples, “Why were you afraid? Don't you have any faith?”","Na wɔ se bu ka, “Nzu ti ye am soro sɛrɛ sɔ a? Am yo má m yarada?”"
"Now they were more afraid than ever and said to each other, “Who is this? Even the wind and the waves obey him!”","Na sɛrɛ akaaki ati bu agaya, na ba bisa bu ŋuŋu nu ka, “Nzu sɔnɔmbiri barasu la ahin bo aŋuma ni nzue n mmɔɔ de i nɔaniɛ a?”"
"She had said to herself, “If I can just touch his clothes, I will be healed.”","Dama i seeri i kunnu ka, “Nzɛn m koro yoori aniɛ faari m saa kaanri i tanlɛɛ n mmɔɔ, m nyá laifiɛ.”"
"Jesus said to the woman, “You are now well because of your faith. May God give you peace! You are healed, and you will no longer be in pain.”","Na Yesu ase i ka, “M wa, yarada n bo a yo m ni, yiri ma a nya laifiɛ a. Kɔ awuru ni ahoreda, na má u tɔrɛ n ba u ŋu kun.”"
"She had gone to many doctors, and they had not done anything except cause her a lot of pain. She had paid them all the money she had. But instead of getting better, she only got worse.","Wɔ di wahara, na wɔ saaki i ŋwaa kɛrɛ atuntun i ŋu ayiri­fɔm dɔ dede haari wɔ ba afie, ama, wɔ nya má laifiɛ se tukpaki n buka su kɔ ɔ."
"Then Jesus went inside and said to them, “Why are you crying and carrying on like this? The child isn't dead. She is just asleep.”","Na wɔ bisa bu ka, “Nzu ti ye am suyo naŋmiɛ sun sɔ a? Baa­bara n awu má, wɔ daafi wɔ.”"
Jesus and his disciples crossed Lake Galilee and came to shore near the town of Gerasa.,Na Yesu ni i susu­fɔm n akpiɛ kunma kpiri n akɔ aju Gɛrasafɔm dɛɛ awɔrɛ n nu.
"He had often been put in chains and leg irons, but he broke the chains and smashed the leg irons. No one could control him.","dama saŋga kɛrɛ bu bo i tobari wɔ na bu wura i jɔrɔkɔ buka su, ama, haari ni nyini n mmɔɔ i titi jɔrɔkɔ n wɔ na i kaaki bo sandi tobari n nu. Be wo má bɛrɛ bo i la faŋga koro tara i jina kun."
"Night and day he was in the graveyard or on the hills, yelling and cutting himself with stones.","Kɔŋguɛ ni wiɛsu kɛrɛ i wo faŋ­kunma nu sɔ ɔ, ni bukam su na i suciindi, na i sufa yabuɛ kpiɛkpiɛ i ŋu."
He then begged Jesus not to send them away.,Na wɔ sere Yesu jande ka má i fɔn bu fite nyini awɔrɛ n nu.
Over on the hillside a large herd of pigs was feeding.,"Nyini saŋga afam beberebe wo dodo bɛrɛ, bu wo buka be su sudi,"
"So the evil spirits begged Jesus, “Send us into those pigs! Let us go into them.”","na ajinim n asere Yesu ka, “Ma ya kɔ fun afam n ŋu.”"
"Jesus let them go, and they went out of the man and into the pigs. The whole herd of about","Na Yesu ama bu atin na ba fite akɔ afun afam n ŋu. Afam n ju akpii nnyɔ dika, na bu kɛrɛ aŋmati acɔɔndi akɔ ato kunma kpiri nzue n nu, na nzue n adi bu."
The men taking care of the pigs ran to the town and the farms to spread the news. Then the people came out to see what had happened.,"Afa sasa­fɔm ŋuuri nyini n sɔ ni, na ba ŋmati akɔ abo ndoori miɛ kunnu, ni ahɛmɛ ahɛmɛ kɛrɛ su. Na minɛ aba aniɛ sa n bo i yoori ni."
"When they came to Jesus, they saw the man who had once been full of demons. He was sitting there with his clothes on and in his right mind, and they were terrified.","Na ba ba Yesu dɔ, na ba ŋu sɔnɔ n bo ajinim n yo woori i ŋu n ka i tana Yesu bi wura tanlɛɛ, ni i nyunu koroya su, na sɛrɛ ati bu."
Then the people started begging Jesus to leave their part of the country.,"Bu tiiri jɔrɛ n sɔ ni, na ba nya asere Yesu jande ka i yasu bu awɔrɛ n nu."
"But Jesus would not let him. Instead, he said, “Go home to your family and tell them how much the Lord has done for you and how good he has been to you.”","Ama, na Yesu akete, na wɔ se i ka, “Kpie u nyi kɔ awuru na a kɔ kan kere u lamɔkɔm fa kɔ sakpa n bo Mibiɛ n ayo ama u ni, ni kabo wɔ si u aŋunfɔ barasu ni.”"
The man went away into the region near the ten cities known as Decapolis and began telling everyone how much Jesus had done for him. Everyone who heard what had happened was amazed. A Dying Girl and a Sick Woman (Matthew,"Na sɔnɔ n akpie i nyi akɔ akan sakpa n kɛrɛ bo Yesu ayo ama i ni, abara ayɛ Miɛ Burum dɛɛ awɔrɛ n nu, na sɔnɔ kɛrɛ ayo alekutura. Bara tukpaki­fɔ be, ni baa­bara be yiwee jɔrɛ"
"But the people laughed at him. After Jesus had sent them all out of the house, he took the girl's father and mother and his three disciples and went to where she was.","Na ba siri i. Na wɔ fɔn bu kɛrɛ afite, na wɔ fa baa­bara n si ni i ni, ni i susu­fɔ nsanm ni, na ba kɔ sɔɔ n bo baa­bara n da nu ni."
"Once again Jesus got into the boat and crossed Lake Galilee. Then as he stood on the shore, a large crowd gathered around him.","Na Yesu awura lee n nu akpie i nyi akpiɛ kunma kpiri n buekun dɔ, na jama beberebe aba atiɛn bu nɔɔ i bi nzue n nɔɔ su."
"The person in charge of the synagogue was also there. His name was Jairus, and when he saw Jesus, he went over to him. He knelt at Jesus' feet","Na Yuda­fɔm kpiɛn be wo bɛrɛ, yiri niɛ bu tiɛntiɛn­bunɔɔ sɔɔ n su a. Bu fere i ka Yarusi. Na wɔ ba Yesu dɔ nzue n nɔɔ su na wɔ kutu i jaa bu,"
"and started begging him for help. He said, “My little daughter is about to die! Please come and touch her, so she will get well and live.”","na wɔ sere i jande. I ŋa, “M wa suŋguru atɔ cin. Bra na a ba fa u saa nana i ŋu na i nya ŋgɔɔ ni laifiɛ.”"
Jesus went with Jairus. Many people followed along and kept crowding around.,Na Yesu asu i su na ba kɔ. Na jama beberebe asu Yesu su haari bu kɔ sumiɛ i ŋu.
In the crowd was a woman who had been bleeding for twelve years.,"Bara be woori jama n nu, i bita abiɛɛri i afɔ buru ni nnyɔ lɛɛ bo i kpu na i kpiɛ má."
"The woman had heard about Jesus, so she came up behind him in the crowd and barely touched his clothes.","Na wɔ ti Yesu ŋga, na wɔ sakati awura jama n nu Yesu sin, afa i saa akan Yesu tanlɛɛ ni."
"As soon as she touched them, her bleeding stopped, and she knew she was healed.","Na wɔ yo sɔ n kpeŋga na i abiɛɛri n akpiɛ, na yiri ni i tii aŋu ka wɔ nya laifiɛ."
"At that moment Jesus felt power go out from him. He turned to the crowd and asked, “Who touched my clothes?”","Jina n nu bɛrɛ na Yesu afa nu ka i yiko n be afite i ŋuniɛ nu akɔ ayo juma. Na wɔ kaaki aniɛ jama n nu, na wɔ bisa ka, “Ŋma faari i saa kaanri m tanlɛɛ n a?”"
"His disciples said to him, “Look at all these people crowding around you! How can you ask who touched you?”","Na i susu­fɔm n ase i ka, “Wɔrɔ mmɔɔ aŋu kabo jama n amiɛ u barasu, ye nzu ti ye a bisa ka, ŋma fa i saa kaanri u a?”"
But Jesus turned to see who had touched him.,"Ama, na wɔ niɛ abara ayɛ na i si sɔnɔ n bo i yoori sɔ ni."
