ref,text
"Please rescue me from my brother. I am afraid he will come and attack not only me, but my wives and children as well.",Muuvele-ɔ nnii die-mi na lɛlɛ sɛɛn na mina ɔnwani Esau enu kemmo. Ɔsika mɔɔyia ka ɔdubo bɔta na ubekpoku-mi ku mina beleku ku bana bebi.
But you have promised that I would be a success and that someday it will be as hard to count my descendants as it is to count the grains of sand along the seashore.,"Nsu awɔ násu-mi anini, ‘Ndubɔnu ka enu ku akɔkɔ éyi-ɔ. Na ndubɔya na ƒula bebi ku bawɔ bemomo aani ɛpu kɔnwinimi. Na ukyuli ɔdi ulakana-ma bɔka.’ ”"
"After Jacob had spent the night there, he chose some animals as gifts for Esau:","Yakob ɔ́tɛ mmɔ usien ɔmmɔ. Na ala ani na ɔda ɔkɛ ni, ɔ́ƒuna etela adi ka uti ute ɔnwani Esau."
"And Jacob told them to be sure to say that he was right behind them. Jacob hoped the gifts would make Esau friendly, so Esau would be glad to see him when they met.","Na bitayiƒala ka bɛsu-nwu bɛnini, ‘Ƒula kabla ɔblane Yakob ɔkpɛ kama ɔdubo.’ ” Yakob ɔ́su-ma lɛni ɔsika ɔ́bla kasusu ɔnini, “Ndubuti etela ani na líti lɛ́tualaku lɛtɔtɔ mɛni lɛyala-nwu kaƒɔ. Na ɔmmɔ kama si uwi ɔni na ami ku-nwu búbasa anumi ku anumi ni, ɔƒɛni kalɛ ɔdubo enu bugyingya na ɔƒɔ-mi.”"
"Jacob said, “I have seen God face to face, and I am still alive.” So he named the place Peniel.","Ɔmmɔ ɔsu ni, Yakob ɔ́sia mmɔ lɛnyi ɔnii Peniel, na ɔ́su ɔnini, “Lɛ́sia mɛni lɛnyi lɛni, ɔsika lɛ́nu Unwoti Katɔti anumi ku anumi na útayila-mi ngba.”"
"Jacob put servants in charge of each herd and told them, “Go ahead of me and keep a space between each herd.”","Bebuo bamɛni ƒui na Yakob úti ɔ́kya nwuna kabla bablane lɛkɔkɔ ka bataanu-ma lɛlɔ bana esu esu ammɔ na ɔ́su-ma ɔnini, “Bɛgyu bataatɔ-mi na bɛya na kuƒi kɔkya bebuo bammɔ ntɛ na bana esu ammɔ kenye.”"
"Then he said to the servant in charge of the first herd, “When Esau meets you, he will ask whose servant you are. He will want to know where you are going and who owns those animals in front of you.","Ɔmmɔ kama ni, ɔ́su kabla ɔblane ɔni ntɔ ɔnini, “Si mina ɔnwani Esau úbasiaku-ɔ na úye ɔnini, ‘Ɔma kabla ɔblane na adi, na wɛ na ésela na ɔma mbo bebuo bani ntɔ-ɔ lɛtɔtɔ mmɔ’ ni,"
"So tell him, ‘They belong to your servant Jacob, who is coming this way. He is sending them as a gift to his master Esau.’ ”","na edie kenye anini, ‘Ƒula ɔnwani Yakob ɔni ndi-ɔ kabla ɔblane mbo-ma. Na badi etela ani na ɔnii nti mboku awɔ nwuna ati Esau. Ɔƒɛni ni, anwu ɔlati ɔkpɛ kama ɔdubo.’ ”"
Jacob also told the men in charge of the second and third herds and those who followed to say the same thing when they met Esau.,"Ɔmmɔ kama ni, ɔ́su nwuna kabla ɔblane unyɔdi ku ɔtɛdi ku bani ƒui mɔɔkpanku bebuo esu esu ammɔ ɔnini, “Si Esau úbasiaku-mi ni, na bɛsu-nwu lɛla lɛni kani na lɛ́su bina kabla ɔblane ɔkpana ɔni ntɔ mmɔ."
"Jacob's men took the gifts on ahead of him, but he spent the night in camp. Jacob's Name Is Changed to Israel",Ɔmmɔ ɔsu Yakob ɔ́ya na etela ammɔ ágyu átɔ. Nsu anwu ɔlati ɔ́ƒɔ lɛlɔ ɔ́tɛ mmɔ usien ɔmmɔ na kesii kani na ɔ́da keliekɔ mmɔ. Unwoti Katɔti Ɔ́vumana Yakob Lɛnyi
"Afterwards, Jacob went back and spent the rest of the night alone. A man came and fought with Jacob until just before daybreak.",Ɔƒɛni Yakob lɛti kani nébu na ketu ɔvi ɔmɛni. Mmɔ na ɔnana ɔdi úbo úbekpoku-nwu laa útédu ka kadi kégye.
"When the man saw that he could not win, he struck Jacob on the hip and threw it out of joint.","Ka ɔnana ɔmmɔ ɔɔɔdaku tɔ Yakob lɛlɔ bɔkana bɔdi ni, ɔ́wɔ Yakob kasɔma likubi na líkpeli."
"They kept on wrestling until the man said, “Let go of me! It's almost daylight.” “You can't go until you bless me,” Jacob replied.","Mmɔ na ɔnana ɔmmɔ ɔ́su Yakob ɔnini, “Ya na nteesie, ɔsika kadi kéegye.” Ka ɔ́su-nwu lɛni ni, Yakob lɛnɔ udie kenye ɔnini, “Lɛɛɛdubo-ɔ kuƒi bute amu ntu éte-mi kusɛ kusɛ.”"
"Then the man asked, “What is your name?” “Jacob,” he answered.","Amu na ɔnana ɔmmɔ úye-nwu ɔnini, “Dɛ na baalɔ-ɔ?” Mmɔ na Yakob údie kenye ɔnini, “Ami baalɔ Yakob.”"
"The man said, “From now on, your name will no longer be Jacob. You will be called Israel, because you have wrestled with God and with men, and you have won.”","Amu na ɔnana ɔmmɔ ɔ́su Yakob ɔnini, “Asɔ aladi lɛnyi anii Yakob. Mmomu bekyuli badubɔlɔ-ɔ banii Israel, ɔsika énye asiaku Unwoti Katɔti ku bekyuli na ádi lɛlɔ.”"
"Jacob said, “Now tell me your name.” “Don't you know who I am?” he asked. And he blessed Jacob.","Mmɔ ni, Yakob ɔ́su ɔnini, “Buvele, lɔ ƒula lɛnyi te-mi.” Nsu ɔnana ɔmmɔ úye-nwu ɔnini, “Bɔsu na ada anii aaagyi ukyuli ɔni mɔɔtɛmiku-ɔ?” Na mmɔ ni, úte-nwu kusɛ kusɛ na kesii kani na benye mmɔ."
"The sun was coming up as Jacob was leaving Peniel. He was limping because he had been struck on the hip,","Uwi ɔni na ɔkɛ Paniel mmɔ ni, kadi káata, na ɔkɛ ɔɔtu ɔgba taakya ka nwuna kasɔma likubi líkpeli ɔsu."
and the muscle on his hip joint had been injured. That's why even today the people of Israel don't eat the hip muscle of any animal.,"Ɔmmɔ ɔsu ni, Israel kadi bekyuli balákun bebuo kasɔma likubi lɛna kpɛtɛ kpɛtɛ lɛni mma-nwu lɛlɔ mmɔ. Ɔsika mmɔ geen nékpeli Yakob mmɔ."
"As Jacob was on his way back home, some of God's angels came and met him.","Ɔmmɔ kama ni, Yakob lɛnɔ ɔ́sɔ úti nwuna ulu na ɔ́tɔlɔ. Na ulu lɛlɔ mmɔ ni, útásiaku Katɔti batu badi."
"When Jacob saw them, he said, “This is God's camp.” So he named the place Mahanaim.","Uwi ɔni na ɔ́nu-ma kani na ɔ́su ɔnini, “Mɛni ndi Unwoti Katɔti kakyakɔ.” Ɔmmɔ ɔsu na ɔ́sia mmɔ lɛnyi ɔnii Mahanaim."
"Jacob sent messengers on ahead to Esau, who lived in the land of Seir, also known as Edom.",Yakob ɔ́tala batu badi ɔnii bagyu batɔ-nwu. Na ɔ́tala-ma ɔ́kya ɔnwani Esau na kalɛkɛ kani baalɔ Seir na Edom kalɔ kemmo.
"Jacob told them to say to Esau, “Master, I am your servant! I have lived with Laban all this time,","Na ɔ́kya-ma litemi kenye ɔnini, “Bisie na bitásu mina ati Esau bɛnini, ‘Ami, ƒula kabla ɔblane Yakob, mɔɔyá na ati ka Laban kudɔ na lísie ńtákya uwi ɔni návi mɛni ƒui."
"and now I own cattle, donkeys, and sheep, as well as many slaves. Master, I am sending these messengers in the hope that you will be kind to me.”","Na mbo ɔmantɛ bakɔ ku bebuo ala betine ku baƒonu ku bese ku kabla bablane bananabi ku belekubi. Na ɔƒaani ni, mina Ati, mɔɔsia-a kenye kamɛni kalɛ na mina lɛlɔ lɛda-a ebiti.’ ”"
"When the messengers returned, they told Jacob, “We went to your brother Esau, and now he is heading this way with","Ka batu bammɔ bénwini bébo ni, bábasu Yakob banini, “Búsie ƒula ɔnwani Esau kudɔ. Na anwu ɔlati ɔsia ulu ɔdubo ubasiaku-ɔ. Na ɔdanku nkyuli eti maane ubunku lɛlɔ.”"
"Then Jacob prayed: You, Lord, are the God who was worshiped by my grandfather Abraham and by my father Isaac. You told me to return home to my family, and you promised to be with me and make me successful.","Ɔmmɔ kama ni, Yakob ɔ́kpali katɔ na úvele ɔnini, “O mina Unwoti, Abraham Katɔti ku Isak Katɔti, awɔ ɔni násu-mi anini, ‘Nwini na eteesie ƒula kalɔ lɛlɔ ku ƒula lɛlɔ bekyuli kudɔ na ndubɔya na enu ku akɔkɔ eyi-ɔ.’"
"Please rescue me from my brother. I am afraid he will come and attack not only me, but my wives and children as well.",Muuvele-ɔ nnii die-mi na lɛlɛ sɛɛn na mina ɔnwani Esau enu kemmo. Ɔsika mɔɔyia ka ɔdubo bɔta na ubekpoku-mi ku mina beleku ku bana bebi.
But you have promised that I would be a success and that someday it will be as hard to count my descendants as it is to count the grains of sand along the seashore.,"Nsu awɔ násu-mi anini, ‘Ndubɔnu ka enu ku akɔkɔ éyi-ɔ. Na ndubɔya na ƒula bebi ku bawɔ bemomo aani ɛpu kɔnwinimi. Na ukyuli ɔdi ulakana-ma bɔka.’ ”"
"After Jacob had spent the night there, he chose some animals as gifts for Esau:","Yakob ɔ́tɛ mmɔ usien ɔmmɔ. Na ala ani na ɔda ɔkɛ ni, ɔ́ƒuna etela adi ka uti ute ɔnwani Esau."
"And Jacob told them to be sure to say that he was right behind them. Jacob hoped the gifts would make Esau friendly, so Esau would be glad to see him when they met.","Na bitayiƒala ka bɛsu-nwu bɛnini, ‘Ƒula kabla ɔblane Yakob ɔkpɛ kama ɔdubo.’ ” Yakob ɔ́su-ma lɛni ɔsika ɔ́bla kasusu ɔnini, “Ndubuti etela ani na líti lɛ́tualaku lɛtɔtɔ mɛni lɛyala-nwu kaƒɔ. Na ɔmmɔ kama si uwi ɔni na ami ku-nwu búbasa anumi ku anumi ni, ɔƒɛni kalɛ ɔdubo enu bugyingya na ɔƒɔ-mi.”"
"Jacob said, “I have seen God face to face, and I am still alive.” So he named the place Peniel.","Ɔmmɔ ɔsu ni, Yakob ɔ́sia mmɔ lɛnyi ɔnii Peniel, na ɔ́su ɔnini, “Lɛ́sia mɛni lɛnyi lɛni, ɔsika lɛ́nu Unwoti Katɔti anumi ku anumi na útayila-mi ngba.”"
"Jacob put servants in charge of each herd and told them, “Go ahead of me and keep a space between each herd.”","Bebuo bamɛni ƒui na Yakob úti ɔ́kya nwuna kabla bablane lɛkɔkɔ ka bataanu-ma lɛlɔ bana esu esu ammɔ na ɔ́su-ma ɔnini, “Bɛgyu bataatɔ-mi na bɛya na kuƒi kɔkya bebuo bammɔ ntɛ na bana esu ammɔ kenye.”"
"Then he said to the servant in charge of the first herd, “When Esau meets you, he will ask whose servant you are. He will want to know where you are going and who owns those animals in front of you.","Ɔmmɔ kama ni, ɔ́su kabla ɔblane ɔni ntɔ ɔnini, “Si mina ɔnwani Esau úbasiaku-ɔ na úye ɔnini, ‘Ɔma kabla ɔblane na adi, na wɛ na ésela na ɔma mbo bebuo bani ntɔ-ɔ lɛtɔtɔ mmɔ’ ni,"
"So tell him, ‘They belong to your servant Jacob, who is coming this way. He is sending them as a gift to his master Esau.’ ”","na edie kenye anini, ‘Ƒula ɔnwani Yakob ɔni ndi-ɔ kabla ɔblane mbo-ma. Na badi etela ani na ɔnii nti mboku awɔ nwuna ati Esau. Ɔƒɛni ni, anwu ɔlati ɔkpɛ kama ɔdubo.’ ”"
Jacob also told the men in charge of the second and third herds and those who followed to say the same thing when they met Esau.,"Ɔmmɔ kama ni, ɔ́su nwuna kabla ɔblane unyɔdi ku ɔtɛdi ku bani ƒui mɔɔkpanku bebuo esu esu ammɔ ɔnini, “Si Esau úbasiaku-mi ni, na bɛsu-nwu lɛla lɛni kani na lɛ́su bina kabla ɔblane ɔkpana ɔni ntɔ mmɔ."
"Jacob's men took the gifts on ahead of him, but he spent the night in camp. Jacob's Name Is Changed to Israel",Ɔmmɔ ɔsu Yakob ɔ́ya na etela ammɔ ágyu átɔ. Nsu anwu ɔlati ɔ́ƒɔ lɛlɔ ɔ́tɛ mmɔ usien ɔmmɔ na kesii kani na ɔ́da keliekɔ mmɔ. Unwoti Katɔti Ɔ́vumana Yakob Lɛnyi
"Afterwards, Jacob went back and spent the rest of the night alone. A man came and fought with Jacob until just before daybreak.",Ɔƒɛni Yakob lɛti kani nébu na ketu ɔvi ɔmɛni. Mmɔ na ɔnana ɔdi úbo úbekpoku-nwu laa útédu ka kadi kégye.
"When the man saw that he could not win, he struck Jacob on the hip and threw it out of joint.","Ka ɔnana ɔmmɔ ɔɔɔdaku tɔ Yakob lɛlɔ bɔkana bɔdi ni, ɔ́wɔ Yakob kasɔma likubi na líkpeli."
"They kept on wrestling until the man said, “Let go of me! It's almost daylight.” “You can't go until you bless me,” Jacob replied.","Mmɔ na ɔnana ɔmmɔ ɔ́su Yakob ɔnini, “Ya na nteesie, ɔsika kadi kéegye.” Ka ɔ́su-nwu lɛni ni, Yakob lɛnɔ udie kenye ɔnini, “Lɛɛɛdubo-ɔ kuƒi bute amu ntu éte-mi kusɛ kusɛ.”"
"Then the man asked, “What is your name?” “Jacob,” he answered.","Amu na ɔnana ɔmmɔ úye-nwu ɔnini, “Dɛ na baalɔ-ɔ?” Mmɔ na Yakob údie kenye ɔnini, “Ami baalɔ Yakob.”"
"The man said, “From now on, your name will no longer be Jacob. You will be called Israel, because you have wrestled with God and with men, and you have won.”","Amu na ɔnana ɔmmɔ ɔ́su Yakob ɔnini, “Asɔ aladi lɛnyi anii Yakob. Mmomu bekyuli badubɔlɔ-ɔ banii Israel, ɔsika énye asiaku Unwoti Katɔti ku bekyuli na ádi lɛlɔ.”"
"Jacob said, “Now tell me your name.” “Don't you know who I am?” he asked. And he blessed Jacob.","Mmɔ ni, Yakob ɔ́su ɔnini, “Buvele, lɔ ƒula lɛnyi te-mi.” Nsu ɔnana ɔmmɔ úye-nwu ɔnini, “Bɔsu na ada anii aaagyi ukyuli ɔni mɔɔtɛmiku-ɔ?” Na mmɔ ni, úte-nwu kusɛ kusɛ na kesii kani na benye mmɔ."
"The sun was coming up as Jacob was leaving Peniel. He was limping because he had been struck on the hip,","Uwi ɔni na ɔkɛ Paniel mmɔ ni, kadi káata, na ɔkɛ ɔɔtu ɔgba taakya ka nwuna kasɔma likubi líkpeli ɔsu."
and the muscle on his hip joint had been injured. That's why even today the people of Israel don't eat the hip muscle of any animal.,"Ɔmmɔ ɔsu ni, Israel kadi bekyuli balákun bebuo kasɔma likubi lɛna kpɛtɛ kpɛtɛ lɛni mma-nwu lɛlɔ mmɔ. Ɔsika mmɔ geen nékpeli Yakob mmɔ."
"As Jacob was on his way back home, some of God's angels came and met him.","Ɔmmɔ kama ni, Yakob lɛnɔ ɔ́sɔ úti nwuna ulu na ɔ́tɔlɔ. Na ulu lɛlɔ mmɔ ni, útásiaku Katɔti batu badi."
"When Jacob saw them, he said, “This is God's camp.” So he named the place Mahanaim.","Uwi ɔni na ɔ́nu-ma kani na ɔ́su ɔnini, “Mɛni ndi Unwoti Katɔti kakyakɔ.” Ɔmmɔ ɔsu na ɔ́sia mmɔ lɛnyi ɔnii Mahanaim."
"Jacob sent messengers on ahead to Esau, who lived in the land of Seir, also known as Edom.",Yakob ɔ́tala batu badi ɔnii bagyu batɔ-nwu. Na ɔ́tala-ma ɔ́kya ɔnwani Esau na kalɛkɛ kani baalɔ Seir na Edom kalɔ kemmo.
"Jacob told them to say to Esau, “Master, I am your servant! I have lived with Laban all this time,","Na ɔ́kya-ma litemi kenye ɔnini, “Bisie na bitásu mina ati Esau bɛnini, ‘Ami, ƒula kabla ɔblane Yakob, mɔɔyá na ati ka Laban kudɔ na lísie ńtákya uwi ɔni návi mɛni ƒui."
"and now I own cattle, donkeys, and sheep, as well as many slaves. Master, I am sending these messengers in the hope that you will be kind to me.”","Na mbo ɔmantɛ bakɔ ku bebuo ala betine ku baƒonu ku bese ku kabla bablane bananabi ku belekubi. Na ɔƒaani ni, mina Ati, mɔɔsia-a kenye kamɛni kalɛ na mina lɛlɔ lɛda-a ebiti.’ ”"
"When the messengers returned, they told Jacob, “We went to your brother Esau, and now he is heading this way with","Ka batu bammɔ bénwini bébo ni, bábasu Yakob banini, “Búsie ƒula ɔnwani Esau kudɔ. Na anwu ɔlati ɔsia ulu ɔdubo ubasiaku-ɔ. Na ɔdanku nkyuli eti maane ubunku lɛlɔ.”"
"Then Jacob prayed: You, Lord, are the God who was worshiped by my grandfather Abraham and by my father Isaac. You told me to return home to my family, and you promised to be with me and make me successful.","Ɔmmɔ kama ni, Yakob ɔ́kpali katɔ na úvele ɔnini, “O mina Unwoti, Abraham Katɔti ku Isak Katɔti, awɔ ɔni násu-mi anini, ‘Nwini na eteesie ƒula kalɔ lɛlɔ ku ƒula lɛlɔ bekyuli kudɔ na ndubɔya na enu ku akɔkɔ eyi-ɔ.’"
"Please rescue me from my brother. I am afraid he will come and attack not only me, but my wives and children as well.",Muuvele-ɔ nnii die-mi na lɛlɛ sɛɛn na mina ɔnwani Esau enu kemmo. Ɔsika mɔɔyia ka ɔdubo bɔta na ubekpoku-mi ku mina beleku ku bana bebi.
But you have promised that I would be a success and that someday it will be as hard to count my descendants as it is to count the grains of sand along the seashore.,"Nsu awɔ násu-mi anini, ‘Ndubɔnu ka enu ku akɔkɔ éyi-ɔ. Na ndubɔya na ƒula bebi ku bawɔ bemomo aani ɛpu kɔnwinimi. Na ukyuli ɔdi ulakana-ma bɔka.’ ”"
"After Jacob had spent the night there, he chose some animals as gifts for Esau:","Yakob ɔ́tɛ mmɔ usien ɔmmɔ. Na ala ani na ɔda ɔkɛ ni, ɔ́ƒuna etela adi ka uti ute ɔnwani Esau."
"And Jacob told them to be sure to say that he was right behind them. Jacob hoped the gifts would make Esau friendly, so Esau would be glad to see him when they met.","Na bitayiƒala ka bɛsu-nwu bɛnini, ‘Ƒula kabla ɔblane Yakob ɔkpɛ kama ɔdubo.’ ” Yakob ɔ́su-ma lɛni ɔsika ɔ́bla kasusu ɔnini, “Ndubuti etela ani na líti lɛ́tualaku lɛtɔtɔ mɛni lɛyala-nwu kaƒɔ. Na ɔmmɔ kama si uwi ɔni na ami ku-nwu búbasa anumi ku anumi ni, ɔƒɛni kalɛ ɔdubo enu bugyingya na ɔƒɔ-mi.”"
"Jacob said, “I have seen God face to face, and I am still alive.” So he named the place Peniel.","Ɔmmɔ ɔsu ni, Yakob ɔ́sia mmɔ lɛnyi ɔnii Peniel, na ɔ́su ɔnini, “Lɛ́sia mɛni lɛnyi lɛni, ɔsika lɛ́nu Unwoti Katɔti anumi ku anumi na útayila-mi ngba.”"
"Jacob put servants in charge of each herd and told them, “Go ahead of me and keep a space between each herd.”","Bebuo bamɛni ƒui na Yakob úti ɔ́kya nwuna kabla bablane lɛkɔkɔ ka bataanu-ma lɛlɔ bana esu esu ammɔ na ɔ́su-ma ɔnini, “Bɛgyu bataatɔ-mi na bɛya na kuƒi kɔkya bebuo bammɔ ntɛ na bana esu ammɔ kenye.”"
"Then he said to the servant in charge of the first herd, “When Esau meets you, he will ask whose servant you are. He will want to know where you are going and who owns those animals in front of you.","Ɔmmɔ kama ni, ɔ́su kabla ɔblane ɔni ntɔ ɔnini, “Si mina ɔnwani Esau úbasiaku-ɔ na úye ɔnini, ‘Ɔma kabla ɔblane na adi, na wɛ na ésela na ɔma mbo bebuo bani ntɔ-ɔ lɛtɔtɔ mmɔ’ ni,"
"So tell him, ‘They belong to your servant Jacob, who is coming this way. He is sending them as a gift to his master Esau.’ ”","na edie kenye anini, ‘Ƒula ɔnwani Yakob ɔni ndi-ɔ kabla ɔblane mbo-ma. Na badi etela ani na ɔnii nti mboku awɔ nwuna ati Esau. Ɔƒɛni ni, anwu ɔlati ɔkpɛ kama ɔdubo.’ ”"
Jacob also told the men in charge of the second and third herds and those who followed to say the same thing when they met Esau.,"Ɔmmɔ kama ni, ɔ́su nwuna kabla ɔblane unyɔdi ku ɔtɛdi ku bani ƒui mɔɔkpanku bebuo esu esu ammɔ ɔnini, “Si Esau úbasiaku-mi ni, na bɛsu-nwu lɛla lɛni kani na lɛ́su bina kabla ɔblane ɔkpana ɔni ntɔ mmɔ."
"Jacob's men took the gifts on ahead of him, but he spent the night in camp. Jacob's Name Is Changed to Israel",Ɔmmɔ ɔsu Yakob ɔ́ya na etela ammɔ ágyu átɔ. Nsu anwu ɔlati ɔ́ƒɔ lɛlɔ ɔ́tɛ mmɔ usien ɔmmɔ na kesii kani na ɔ́da keliekɔ mmɔ. Unwoti Katɔti Ɔ́vumana Yakob Lɛnyi
"Afterwards, Jacob went back and spent the rest of the night alone. A man came and fought with Jacob until just before daybreak.",Ɔƒɛni Yakob lɛti kani nébu na ketu ɔvi ɔmɛni. Mmɔ na ɔnana ɔdi úbo úbekpoku-nwu laa útédu ka kadi kégye.
"When the man saw that he could not win, he struck Jacob on the hip and threw it out of joint.","Ka ɔnana ɔmmɔ ɔɔɔdaku tɔ Yakob lɛlɔ bɔkana bɔdi ni, ɔ́wɔ Yakob kasɔma likubi na líkpeli."
"They kept on wrestling until the man said, “Let go of me! It's almost daylight.” “You can't go until you bless me,” Jacob replied.","Mmɔ na ɔnana ɔmmɔ ɔ́su Yakob ɔnini, “Ya na nteesie, ɔsika kadi kéegye.” Ka ɔ́su-nwu lɛni ni, Yakob lɛnɔ udie kenye ɔnini, “Lɛɛɛdubo-ɔ kuƒi bute amu ntu éte-mi kusɛ kusɛ.”"
"Then the man asked, “What is your name?” “Jacob,” he answered.","Amu na ɔnana ɔmmɔ úye-nwu ɔnini, “Dɛ na baalɔ-ɔ?” Mmɔ na Yakob údie kenye ɔnini, “Ami baalɔ Yakob.”"
"The man said, “From now on, your name will no longer be Jacob. You will be called Israel, because you have wrestled with God and with men, and you have won.”","Amu na ɔnana ɔmmɔ ɔ́su Yakob ɔnini, “Asɔ aladi lɛnyi anii Yakob. Mmomu bekyuli badubɔlɔ-ɔ banii Israel, ɔsika énye asiaku Unwoti Katɔti ku bekyuli na ádi lɛlɔ.”"
"Jacob said, “Now tell me your name.” “Don't you know who I am?” he asked. And he blessed Jacob.","Mmɔ ni, Yakob ɔ́su ɔnini, “Buvele, lɔ ƒula lɛnyi te-mi.” Nsu ɔnana ɔmmɔ úye-nwu ɔnini, “Bɔsu na ada anii aaagyi ukyuli ɔni mɔɔtɛmiku-ɔ?” Na mmɔ ni, úte-nwu kusɛ kusɛ na kesii kani na benye mmɔ."
"The sun was coming up as Jacob was leaving Peniel. He was limping because he had been struck on the hip,","Uwi ɔni na ɔkɛ Paniel mmɔ ni, kadi káata, na ɔkɛ ɔɔtu ɔgba taakya ka nwuna kasɔma likubi líkpeli ɔsu."
and the muscle on his hip joint had been injured. That's why even today the people of Israel don't eat the hip muscle of any animal.,"Ɔmmɔ ɔsu ni, Israel kadi bekyuli balákun bebuo kasɔma likubi lɛna kpɛtɛ kpɛtɛ lɛni mma-nwu lɛlɔ mmɔ. Ɔsika mmɔ geen nékpeli Yakob mmɔ."
men. So Jacob told his children to walk with their mothers.,). Ɔmmɔ ɔsu úle bebi bammɔ kemmo na basiaku nwuna beleku bammɔ ku nwuna kaduli kabla bablane belekubi inyɔ bammɔ bun bun.
"The two servant women, Zilpah and Bilhah, together with their children went first, followed by Leah and her children, then by Rachel and Joseph.",Ɔ́ya na belekubi kabla bablane bammɔ ku bebi badi batɔ. Na Lea ku bebi bamba basia. Na Rahel ku Yoseƒ bakpɛ kama ƒui.
"Jacob himself walked in front of them all, bowing to the ground seven times as he came near his brother.",Ɔƒɛni anwu ɔlati ɔ́gyu ɔ́tɔ-ma ƒui na uuboku lɛlɔ kalɔ taatina ɔnwani Esau laa maatɛ na ulu lɛlɔ asa na badubɔsa geen.
But Esau ran toward Jacob and hugged and kissed him. Then the two brothers started crying.,Nsu Esau úkeli útásiaku Yakob na ɔ́kya-nwu kɔgbu na úbo enu ɔ́bala-nwu na anumi énye-ma ntu na lɛlɔyɔ ɔsu.
"When Esau noticed the women and children he asked, “Whose children are these?” Jacob answered, “These are the children the Lord has been kind enough to give to me, your servant.”","Na ka Esau ɔ́talaku anumi katɔ ni, ɔ́nu beleku bammɔ ku banamu bammɔ na úye Yakob ɔnini, “Ɔma bene nsiaku-ɔ mɛni?” Amu na údie kenye ɔnini, “Bebi bani na Unwoti Katɔti úte ami ƒula kabla ɔblane na lɛ́wɔ na nwuna lɛƒɔndia ɔsu na badi.”"
Then the two servant women and their children came and bowed down to Esau.,"Ɔmmɔ kama ni, kabla bablane belekubi bammɔ ku bana bebi báni béde na béboku eli kalɔ."
"Next, Leah and her children came and bowed down; finally, Joseph and Rachel also came and bowed down.","Na Lea ku nwuna bebi basia na ama lɛnɔ béboku eli kalɔ. Na kawɔlɔkɔ ni, Rahel ku Yoseƒ lɛnɔ bébeduo na ama lɛnɔ bákya eli kalɔ."
"Esau asked Jacob, “Why did you send those herds I met along the road?” “Master,” Jacob answered, “I sent them so you would be friendly to me.”","Ka báwɔlɔ lɛni ni, Esau úye Yakob ɔnini, “Bebuo esu esu pii ani na lɛsiaku mɛni ni, bi na adanku?” Mmɔ ni, Yakob údie kenye ɔnini, “Ati, buti na líti-ma muute-ɔ kalɛ na mina lɛlɔ lɛda-a ebiti.”"
"“But, brother, I already have plenty,” Esau replied. “Keep them for yourself.”","Amu na Esau ɔ́su Yakob ɔnini, “Mbo ala pii kukuuku, anwuɔsu ya na awɔ adi lɛnɔ eteese-ɔ.”"
"“No!” Jacob said. “Please accept them as a sign of your friendship for me. When you welcomed me and I saw your face, it was like seeing the face of God.","Nsu Yakob údie kenye ɔnini, “Buvele na nda-a, oowo! Si mina lɛlɔ lɛ́da-a ebiti bɔdi ni, amu ƒɔ mina etela ani na líti muute-ɔ. Ɔsika kalɛ na lɛda lɛlɛ-ɔ anumi na lɛnu-ɔ ni, use-mi aani kalɛ na lɛnu mina Unwoti Katɔti anumi. Anwuɔsu kalɛ na égyingya enu na áƒɔ-mi ku kayi ƒaa mɛni ni,"
"Please accept these as gifts I brought to you. God has been good to me, and I have everything I need.” Jacob kept insisting until Esau agreed.","muuvele-ɔ nnii ƒɔ mina etela ani na lɛ́ya na béti béboku-ɔ. Ɔsika Unwoti Katɔti ɔ́bla-mi lɛƒɔndia na lɛla biala na mɔɔwia ni, mbo-ni.” Na ka Yakob unye kpakplaa lɛni ɔsu ni, Esau ɔ́ƒɔ etela ammɔ."
"“Let's get ready to travel,” Esau said. “I'll go along with you.”","Ɔmmɔ kama ni, Esau ɔ́su Yakob ɔnini, “Ɔƒaani ni, ya na buteesie na lɛsiaku-ɔ kama.”"
"But Jacob answered, “Master, you know traveling is hard on children, and I have to look after the sheep and goats that are nursing their young. If my animals travel too much in one day, they will all die.","Nsu Yakob ɔ́su Esau ɔnini, “Mina Ati, agyi ka bebi bammɔ bátabi tɔ lɛlɔ. Na ɔƒɛni lɛnɔ ɔlɛka lɛnu baƒonu ku ɔmantɛ bakɔ benidi bani nda bebi mmɔ lɛlɔ kaduɛ. Na si búkeliku-ma usi na búsie ulu umodi ɔmmɔ limeyi linwi ni, badubo bukpi ƒui."
"Why don't you go on ahead and let me travel along slowly with the children, the herds, and the flocks. We can meet again in the country of Edom.”","Ɔmmɔ ɔsu, mina ati, mɔɔyɔ́ si awɔ ágyu atɔ. Na lɛkpanku-ma nteeboku buɛɛ buɛɛ kalɛ na bebuo lisu lɛmmɔ badubɔkana busie kenye. Na lɛnu banamu bammɔ lɛnɔ na mbasiaku-ɔ na Seir kalɔ lɛlɔ.”"
